Date,Altas nuevos usuarios activos ab. anual sin ttp,Altas nuevos usuarios activos ab. anual con ttp,Altas nuevos usuarios activos ab. anual total,,Usuarios activos ab. anual sin ttp acumulado desde inicio,Usuarios activos ab. anual con ttp acumulado desde inicio,Usuarios activos ab. anual total acumulado desde inicio,,,,,,,,,,,,
5/6/2017,22,13,35,,"30,513","33,555","64,068",,,,,,,,,,,,
5/7/2017,33,7,40,,"30,546","33,562","64,108",,,,,,,,,,,,
5/8/2017,1,23,24,,"30,547","33,585","64,132",,,,,,,,,,,,
5/9/2017,-15,-5,-20,,"30,532","33,580","64,112",,,,,,,,,,,,
5/10/2017,11,9,20,,"30,543","33,589","64,132",,,,,,,,,,,,
5/11/2017,-10,0,-10,,"30,533","33,589","64,122",,,,,,,,,,,,
5/12/2017,0,-8,-8,,"30,533","33,581","64,114",,,,,,,,,,,,
5/13/2017,15,16,31,,"30,548","33,597","64,145",,,,,,,,,,,,
5/14/2017,14,33,47,,"30,562","33,630","64,192",,,,,,,,,,,,
5/15/2017,19,40,59,,"30,581","33,670","64,251",,,,,,,,,,,,
5/16/2017,39,-18,21,,"30,620","33,652","64,272",,,,,,,,,,,,
5/17/2017,25,-75,-50,,"30,645","33,577","64,222",,,,,,,,,,,,
5/18/2017,7,6,13,,"30,652","33,583","64,235",,,,,,,,,,,,
5/19/2017,9,23,32,,"30,661","33,606","64,267",,,,,,,,,,,,
5/20/2017,9,10,19,,"30,670","33,616","64,286",,,,,,,,,,,,
5/21/2017,13,24,37,,"30,683","33,640","64,323",,,,,,,,,,,,
5/22/2017,5,19,24,,"30,688","33,659","64,347",,,,,,,,,,,,
5/23/2017,43,39,82,,"30,731","33,698","64,429",,,,,,,,,,,,
5/24/2017,58,14,72,,"30,789","33,712","64,501",,,,,,,,,,,,
5/25/2017,-34,-34,-68,,"30,755","33,678","64,433",,,,,,,,,,,,
5/26/2017,-6,14,8,,"30,749","33,692","64,441",,,,,,,,,,,,
5/27/2017,45,48,93,,"30,794","33,740","64,534",,,,,,,,,,,,
5/28/2017,26,52,78,,"30,820","33,792","64,612",,,,,,,,,,,,
5/29/2017,35,46,81,,"30,855","33,838","64,693",,,,,,,,,,,,
5/30/2017,-22,-13,-35,,"30,833","33,825","64,658",,,,,,,,,,,,
5/31/2017,21,58,79,,"30,854","33,883","64,737",,,,,,,,,,,,
6/1/2017,-47,-83,-130,,"30,807","33,800","64,607",,,,,,,,,,,,
6/2/2017,5,19,24,,"30,812","33,819","64,631",,,,,,,,,,,,
6/3/2017,22,45,67,,"30,834","33,864","64,698",,,,,,,,,,,,
6/4/2017,50,52,102,,"30,884","33,916","64,800",,,,,,,,,,,,
6/5/2017,20,40,60,,"30,904","33,956","64,860",,,,,,,,,,,,
6/6/2017,-6,-7,-13,,"30,898","33,949","64,847",,,,,,,,,,,,
6/7/2017,-21,-1,-22,,"30,877","33,948","64,825",,,,,,,,,,,,
6/8/2017,6,4,10,,"30,883","33,952","64,835",,,,,,,,,,,,
6/9/2017,6,3,9,,"30,889","33,955","64,844",,,,,,,,,,,,
6/10/2017,41,52,93,,"30,930","34,007","64,937",,,,,,,,,,,,
6/11/2017,20,39,59,,"30,950","34,046","64,996",,,,,,,,,,,,
6/12/2017,40,-43,-3,,"30,990","34,003","64,993",,,,,,,,,,,,
6/13/2017,-19,16,-3,,"30,971","34,019","64,990",,,,,,,,,,,,
6/14/2017,-86,-66,-152,,"30,885","33,953","64,838",,,,,,,,,,,,
6/15/2017,-11,10,-1,,"30,874","33,963","64,837",,,,,,,,,,,,
6/16/2017,5,-22,-17,,"30,879","33,941","64,820",,,,,,,,,,,,
6/17/2017,25,31,56,,"30,904","33,972","64,876",,,,,,,,,,,,
6/18/2017,28,31,59,,"30,932","34,003","64,935",,,,,,,,,,,,
6/19/2017,26,34,60,,"30,958","34,037","64,995",,,,,,,,,,,,
6/20/2017,-14,-16,-30,,"30,944","34,021","64,965",,,,,,,,,,,,
6/21/2017,-48,45,-3,,"30,896","34,066","64,962",,,,,,,,,,,,
6/22/2017,-41,-149,-190,,"30,855","33,917","64,772",,,,,,,,,,,,
6/23/2017,2,-2,0,,"30,857","33,915","64,772",,,,,,,,,,,,
6/24/2017,22,37,59,,"30,879","33,952","64,831",,,,,,,,,,,,
6/25/2017,14,40,54,,"30,893","33,992","64,885",,,,,,,,,,,,
6/26/2017,6,25,31,,"30,899","34,017","64,916",,,,,,,,,,,,
6/27/2017,-11,23,12,,"30,888","34,040","64,928",,,,,,,,,,,,
6/28/2017,17,49,66,,"30,905","34,089","64,994",,,,,,,,,,,,
6/29/2017,-78,-25,-103,,"30,827","34,064","64,891",,,,,,,,,,,,
6/30/2017,-32,-59,-91,,"30,795","34,005","64,800",,,,,,,,,,,,
7/1/2017,33,40,73,,"30,828","34,045","64,873",,,,,,,,,,,,
7/2/2017,29,32,61,,"30,857","34,077","64,934",,,,,,,,,,,,
7/3/2017,-9,26,17,,"30,848","34,103","64,951",,,,,,,,,,,,
7/4/2017,-5,48,43,,"30,843","34,151","64,994",,,,,,,,,,,,
7/5/2017,-39,-37,-76,,"30,804","34,114","64,918",,,,,,,,,,,,
7/6/2017,22,15,37,,"30,826","34,129","64,955",,,,,,,,,,,,
7/7/2017,-52,-99,-151,,"30,774","34,030","64,804",,,,,,,,,,,,
7/8/2017,29,42,71,,"30,803","34,072","64,875",,,,,,,,,,,,
7/9/2017,30,46,76,,"30,833","34,118","64,951",,,,,,,,,,,,
7/10/2017,-29,10,-19,,"30,804","34,128","64,932",,,,,,,,,,,,
7/11/2017,-63,15,-48,,"30,741","34,143","64,884",,,,,,,,,,,,
7/12/2017,-93,-65,-158,,"30,648","34,078","64,726",,,,,,,,,,,,
7/13/2017,-15,-16,-31,,"30,633","34,062","64,695",,,,,,,,,,,,
7/14/2017,0,33,33,,"30,633","34,095","64,728",,,,,,,,,,,,
7/15/2017,-2,22,20,,"30,631","34,117","64,748",,,,,,,,,,,,
7/16/2017,-4,-15,-19,,"30,627","34,102","64,729",,,,,,,,,,,,
7/17/2017,-23,-3,-26,,"30,604","34,099","64,703",,,,,,,,,,,,
7/18/2017,-4,-14,-18,,"30,600","34,085","64,685",,,,,,,,,,,,
7/19/2017,-142,27,-115,,"30,458","34,112","64,570",,,,,,,,,,,,
7/20/2017,-121,-212,-333,,"30,337","33,900","64,237",,,,,,,,,,,,
7/21/2017,-69,-33,-102,,"30,268","33,867","64,135",,,,,,,,,,,,
7/22/2017,13,54,67,,"30,281","33,921","64,202",,,,,,,,,,,,
7/23/2017,27,42,69,,"30,308","33,963","64,271",,,,,,,,,,,,
7/24/2017,-15,2,-13,,"30,293","33,965","64,258",,,,,,,,,,,,
7/25/2017,-26,-13,-39,,"30,267","33,952","64,219",,,,,,,,,,,,
7/26/2017,-11,48,37,,"30,256","34,000","64,256",,,,,,,,,,,,
7/27/2017,-5,47,42,,"30,251","34,047","64,298",,,,,,,,,,,,
7/28/2017,-92,-178,-270,,"30,159","33,869","64,028",,,,,,,,,,,,
7/29/2017,21,24,45,,"30,180","33,893","64,073",,,,,,,,,,,,
7/30/2017,20,34,54,,"30,200","33,927","64,127",,,,,,,,,,,,
7/31/2017,-17,-6,-23,,"30,183","33,921","64,104",,,,,,,,,,,,
8/1/2017,-19,-2,-21,,"30,164","33,919","64,083",,,,,,,,,,,,
8/2/2017,-65,-48,-113,,"30,099","33,871","63,970",,,,,,,,,,,,
8/3/2017,-12,-18,-30,,"30,087","33,853","63,940",,,,,,,,,,,,
8/4/2017,-36,-4,-40,,"30,051","33,849","63,900",,,,,,,,,,,,
8/5/2017,3,25,28,,"30,054","33,874","63,928",,,,,,,,,,,,
8/6/2017,18,27,45,,"30,072","33,901","63,973",,,,,,,,,,,,
8/7/2017,-22,16,-6,,"30,050","33,917","63,967",,,,,,,,,,,,
8/8/2017,-23,-11,-34,,"30,027","33,906","63,933",,,,,,,,,,,,
8/9/2017,26,37,63,,"30,053","33,943","63,996",,,,,,,,,,,,
8/10/2017,-122,-122,-244,,"29,931","33,821","63,752",,,,,,,,,,,,
8/11/2017,-26,-32,-58,,"29,905","33,789","63,694",,,,,,,,,,,,
8/12/2017,16,23,39,,"29,921","33,812","63,733",,,,,,,,,,,,
8/13/2017,11,33,44,,"29,932","33,845","63,777",,,,,,,,,,,,
8/14/2017,-28,-9,-37,,"29,904","33,836","63,740",,,,,,,,,,,,
8/15/2017,22,35,57,,"29,926","33,871","63,797",,,,,,,,,,,,
8/16/2017,-5,-27,-32,,"29,921","33,844","63,765",,,,,,,,,,,,
8/17/2017,-41,-42,-83,,"29,880","33,802","63,682",,,,,,,,,,,,
8/18/2017,-25,-54,-79,,"29,855","33,748","63,603",,,,,,,,,,,,
8/19/2017,5,6,11,,"29,860","33,754","63,614",,,,,,,,,,,,
8/20/2017,23,33,56,,"29,883","33,787","63,670",,,,,,,,,,,,
8/21/2017,-13,-14,-27,,"29,870","33,773","63,643",,,,,,,,,,,,
8/22/2017,-7,15,8,,"29,863","33,788","63,651",,,,,,,,,,,,
8/23/2017,-11,-18,-29,,"29,852","33,770","63,622",,,,,,,,,,,,
8/24/2017,-67,-95,-162,,"29,785","33,675","63,460",,,,,,,,,,,,
8/25/2017,-22,-35,-57,,"29,763","33,640","63,403",,,,,,,,,,,,
8/26/2017,20,38,58,,"29,783","33,678","63,461",,,,,,,,,,,,
8/27/2017,6,40,46,,"29,789","33,718","63,507",,,,,,,,,,,,
8/28/2017,-39,-10,-49,,"29,750","33,708","63,458",,,,,,,,,,,,
8/29/2017,-5,-5,-10,,"29,745","33,703","63,448",,,,,,,,,,,,
8/30/2017,-61,-25,-86,,"29,684","33,678","63,362",,,,,,,,,,,,
8/31/2017,15,25,40,,"29,699","33,703","63,402",,,,,,,,,,,,
9/1/2017,-17,2,-15,,"29,682","33,705","63,387",,,,,,,,,,,,
9/2/2017,27,28,55,,"29,709","33,733","63,442",,,,,,,,,,,,
9/3/2017,25,48,73,,"29,734","33,781","63,515",,,,,,,,,,,,
9/4/2017,-7,14,7,,"29,727","33,795","63,522",,,,,,,,,,,,
9/5/2017,19,29,48,,"29,746","33,824","63,570",,,,,,,,,,,,
9/6/2017,-76,-32,-108,,"29,670","33,792","63,462",,,,,,,,,,,,
9/7/2017,10,15,25,,"29,680","33,807","63,487",,,,,,,,,,,,
9/8/2017,-7,24,17,,"29,673","33,831","63,504",,,,,,,,,,,,
9/9/2017,31,38,69,,"29,704","33,869","63,573",,,,,,,,,,,,
9/10/2017,36,67,103,,"29,740","33,936","63,676",,,,,,,,,,,,
9/11/2017,0,-13,-13,,"29,740","33,923","63,663",,,,,,,,,,,,
9/12/2017,-10,-14,-24,,"29,730","33,909","63,639",,,,,,,,,,,,
9/13/2017,-117,-128,-245,,"29,613","33,781","63,394",,,,,,,,,,,,
9/14/2017,-44,-12,-56,,"29,569","33,769","63,338",,,,,,,,,,,,
9/15/2017,-14,-17,-31,,"29,555","33,752","63,307",,,,,,,,,,,,
9/16/2017,47,38,85,,"29,602","33,790","63,392",,,,,,,,,,,,
9/17/2017,61,58,119,,"29,663","33,848","63,511",,,,,,,,,,,,
9/18/2017,-9,3,-6,,"29,654","33,851","63,505",,,,,,,,,,,,
9/19/2017,-33,-9,-42,,"29,621","33,842","63,463",,,,,,,,,,,,
9/20/2017,-4,51,47,,"29,617","33,893","63,510",,,,,,,,,,,,
9/21/2017,-152,-167,-319,,"29,465","33,726","63,191",,,,,,,,,,,,
9/22/2017,-12,-3,-15,,"29,453","33,723","63,176",,,,,,,,,,,,
9/23/2017,52,45,97,,"29,505","33,768","63,273",,,,,,,,,,,,
9/24/2017,41,42,83,,"29,546","33,810","63,356",,,,,,,,,,,,
9/25/2017,4,18,22,,"29,550","33,828","63,378",,,,,,,,,,,,
9/26/2017,-27,12,-15,,"29,523","33,840","63,363",,,,,,,,,,,,
9/27/2017,-85,-63,-148,,"29,438","33,777","63,215",,,,,,,,,,,,
9/28/2017,-32,9,-23,,"29,406","33,786","63,192",,,,,,,,,,,,
9/29/2017,4,7,11,,"29,410","33,793","63,203",,,,,,,,,,,,
9/30/2017,56,64,120,,"29,466","33,857","63,323",,,,,,,,,,,,
10/1/2017,49,76,125,,"29,515","33,933","63,448",,,,,,,,,,,,
10/2/2017,16,64,80,,"29,531","33,997","63,528",,,,,,,,,,,,
10/3/2017,35,50,85,,"29,566","34,047","63,613",,,,,,,,,,,,
10/4/2017,5,80,85,,"29,571","34,127","63,698",,,,,,,,,,,,
10/5/2017,-69,-98,-167,,"29,502","34,029","63,531",,,,,,,,,,,,
10/6/2017,-35,40,5,,"29,467","34,069","63,536",,,,,,,,,,,,
10/7/2017,39,69,108,,"29,506","34,138","63,644",,,,,,,,,,,,
10/8/2017,47,77,124,,"29,553","34,215","63,768",,,,,,,,,,,,
10/9/2017,-8,1,-7,,"29,545","34,216","63,761",,,,,,,,,,,,
10/10/2017,-12,-2,-14,,"29,533","34,214","63,747",,,,,,,,,,,,
10/11/2017,-86,-54,-140,,"29,447","34,160","63,607",,,,,,,,,,,,
10/12/2017,59,84,143,,"29,506","34,244","63,750",,,,,,,,,,,,
10/13/2017,-34,25,-9,,"29,472","34,269","63,741",,,,,,,,,,,,
10/14/2017,31,50,81,,"29,503","34,319","63,822",,,,,,,,,,,,
10/15/2017,53,82,135,,"29,556","34,401","63,957",,,,,,,,,,,,
10/16/2017,-13,49,36,,"29,543","34,450","63,993",,,,,,,,,,,,
10/17/2017,-19,26,7,,"29,524","34,476","64,000",,,,,,,,,,,,
10/18/2017,-16,0,-16,,"29,508","34,476","63,984",,,,,,,,,,,,
10/19/2017,-41,48,7,,"29,467","34,524","63,991",,,,,,,,,,,,
10/20/2017,-41,-66,-107,,"29,426","34,458","63,884",,,,,,,,,,,,
10/21/2017,13,26,39,,"29,439","34,484","63,923",,,,,,,,,,,,
10/22/2017,33,90,123,,"29,472","34,574","64,046",,,,,,,,,,,,
10/23/2017,-1,25,24,,"29,471","34,599","64,070",,,,,,,,,,,,
10/24/2017,-37,-3,-40,,"29,434","34,596","64,030",,,,,,,,,,,,
10/25/2017,-6,-98,-104,,"29,428","34,498","63,926",,,,,,,,,,,,
10/26/2017,-3,17,14,,"29,425","34,515","63,940",,,,,,,,,,,,
10/27/2017,1,32,33,,"29,426","34,547","63,973",,,,,,,,,,,,
10/28/2017,31,78,109,,"29,457","34,625","64,082",,,,,,,,,,,,
10/29/2017,37,80,117,,"29,494","34,705","64,199",,,,,,,,,,,,
10/30/2017,-11,17,6,,"29,483","34,722","64,205",,,,,,,,,,,,
10/31/2017,11,27,38,,"29,494","34,749","64,243",,,,,,,,,,,,
11/1/2017,30,89,119,,"29,524","34,838","64,362",,,,,,,,,,,,
11/2/2017,-21,-2,-23,,"29,503","34,836","64,339",,,,,,,,,,,,
11/3/2017,-4,10,6,,"29,499","34,846","64,345",,,,,,,,,,,,
11/4/2017,27,83,110,,"29,526","34,929","64,455",,,,,,,,,,,,
11/5/2017,33,88,121,,"29,559","35,017","64,576",,,,,,,,,,,,
11/6/2017,-6,18,12,,"29,553","35,035","64,588",,,,,,,,,,,,
11/7/2017,-7,5,-2,,"29,546","35,040","64,586",,,,,,,,,,,,
11/8/2017,-7,-1,-8,,"29,539","35,039","64,578",,,,,,,,,,,,
11/9/2017,18,49,67,,"29,557","35,088","64,645",,,,,,,,,,,,
11/10/2017,-55,-30,-85,,"29,502","35,058","64,560",,,,,,,,,,,,
11/11/2017,20,63,83,,"29,522","35,121","64,643",,,,,,,,,,,,
11/12/2017,21,37,58,,"29,543","35,158","64,701",,,,,,,,,,,,
11/13/2017,-10,9,-1,,"29,533","35,167","64,700",,,,,,,,,,,,
11/14/2017,-35,-7,-42,,"29,498","35,160","64,658",,,,,,,,,,,,
11/15/2017,-8,6,-2,,"29,490","35,166","64,656",,,,,,,,,,,,
11/16/2017,-46,-24,-70,,"29,444","35,142","64,586",,,,,,,,,,,,
11/17/2017,8,9,17,,"29,452","35,151","64,603",,,,,,,,,,,,
11/18/2017,9,50,59,,"29,461","35,201","64,662",,,,,,,,,,,,
11/19/2017,26,50,76,,"29,487","35,251","64,738",,,,,,,,,,,,
11/20/2017,6,16,22,,"29,493","35,267","64,760",,,,,,,,,,,,
11/21/2017,-41,-16,-57,,"29,452","35,251","64,703",,,,,,,,,,,,
11/22/2017,-38,-17,-55,,"29,414","35,234","64,648",,,,,,,,,,,,
11/23/2017,-12,8,-4,,"29,402","35,242","64,644",,,,,,,,,,,,
11/24/2017,-3,16,13,,"29,399","35,258","64,657",,,,,,,,,,,,
11/25/2017,19,48,67,,"29,418","35,306","64,724",,,,,,,,,,,,
11/26/2017,16,37,53,,"29,434","35,343","64,777",,,,,,,,,,,,
11/27/2017,-12,6,-6,,"29,422","35,349","64,771",,,,,,,,,,,,
11/28/2017,-12,0,-12,,"29,410","35,349","64,759",,,,,,,,,,,,
11/29/2017,-28,-23,-51,,"29,382","35,326","64,708",,,,,,,,,,,,
11/30/2017,1,13,14,,"29,383","35,339","64,722",,,,,,,,,,,,
12/1/2017,-6,6,0,,"29,377","35,345","64,722",,,,,,,,,,,,
12/2/2017,9,26,35,,"29,386","35,371","64,757",,,,,,,,,,,,
12/3/2017,10,25,35,,"29,396","35,396","64,792",,,,,,,,,,,,
12/4/2017,-13,5,-8,,"29,383","35,401","64,784",,,,,,,,,,,,
12/5/2017,-4,14,10,,"29,379","35,415","64,794",,,,,,,,,,,,
12/6/2017,14,26,40,,"29,393","35,441","64,834",,,,,,,,,,,,
12/7/2017,-22,-8,-30,,"29,371","35,433","64,804",,,,,,,,,,,,
12/8/2017,4,21,25,,"29,375","35,454","64,829",,,,,,,,,,,,
12/9/2017,15,25,40,,"29,390","35,479","64,869",,,,,,,,,,,,
12/10/2017,-3,20,17,,"29,387","35,499","64,886",,,,,,,,,,,,
12/11/2017,-10,-18,-28,,"29,377","35,481","64,858",,,,,,,,,,,,
12/12/2017,1,6,7,,"29,378","35,487","64,865",,,,,,,,,,,,
12/13/2017,-6,6,0,,"29,372","35,493","64,865",,,,,,,,,,,,
12/14/2017,-12,15,3,,"29,360","35,508","64,868",,,,,,,,,,,,
12/15/2017,-22,-26,-48,,"29,338","35,482","64,820",,,,,,,,,,,,
12/16/2017,8,26,34,,"29,346","35,508","64,854",,,,,,,,,,,,
12/17/2017,14,13,27,,"29,360","35,521","64,881",,,,,,,,,,,,
12/18/2017,2,-2,0,,"29,362","35,519","64,881",,,,,,,,,,,,
12/19/2017,-23,-18,-41,,"29,339","35,501","64,840",,,,,,,,,,,,
12/20/2017,-38,-61,-99,,"29,301","35,440","64,741",,,,,,,,,,,,
12/21/2017,-25,12,-13,,"29,276","35,452","64,728",,,,,,,,,,,,
12/22/2017,-7,12,5,,"29,269","35,464","64,733",,,,,,,,,,,,
12/23/2017,15,12,27,,"29,284","35,476","64,760",,,,,,,,,,,,
12/24/2017,4,10,14,,"29,288","35,486","64,774",,,,,,,,,,,,
12/25/2017,-2,22,20,,"29,286","35,508","64,794",,,,,,,,,,,,
12/26/2017,-1,7,6,,"29,285","35,515","64,800",,,,,,,,,,,,
12/27/2017,-4,11,7,,"29,281","35,526","64,807",,,,,,,,,,,,
12/28/2017,-11,-18,-29,,"29,270","35,508","64,778",,,,,,,,,,,,
12/29/2017,6,8,14,,"29,276","35,516","64,792",,,,,,,,,,,,
12/30/2017,2,38,40,,"29,278","35,554","64,832",,,,,,,,,,,,
12/31/2017,5,5,10,,"29,283","35,559","64,842",,,,,,,,,,,,
1/1/2018,4,24,28,,"29,287","35,583","64,870",,,,,,,,,,,,
1/2/2018,6,26,32,,"29,293","35,609","64,902",,,,,,,,,,,,
1/3/2018,0,13,13,,"29,293","35,622","64,915",,,,,,,,,,,,
1/4/2018,8,17,25,,"29,301","35,639","64,940",,,,,,,,,,,,
1/5/2018,-28,-23,-51,,"29,273","35,616","64,889",,,,,,,,,,,,
1/6/2018,-2,11,9,,"29,271","35,627","64,898",,,,,,,,,,,,
1/7/2018,2,13,15,,"29,273","35,640","64,913",,,,,,,,,,,,
1/8/2018,-1,11,10,,"29,272","35,651","64,923",,,,,,,,,,,,
1/9/2018,-9,2,-7,,"29,263","35,653","64,916",,,,,,,,,,,,
1/10/2018,-13,8,-5,,"29,250","35,661","64,911",,,,,,,,,,,,
1/11/2018,-32,-20,-52,,"29,218","35,641","64,859",,,,,,,,,,,,
1/12/2018,-3,14,11,,"29,215","35,655","64,870",,,,,,,,,,,,
1/13/2018,3,17,20,,"29,218","35,672","64,890",,,,,,,,,,,,
1/14/2018,13,23,36,,"29,231","35,695","64,926",,,,,,,,,,,,
1/15/2018,-12,6,-6,,"29,219","35,701","64,920",,,,,,,,,,,,
1/16/2018,-2,4,2,,"29,217","35,705","64,922",,,,,,,,,,,,
1/17/2018,-36,-8,-44,,"29,181","35,697","64,878",,,,,,,,,,,,
1/18/2018,-7,11,4,,"29,174","35,708","64,882",,,,,,,,,,,,
1/19/2018,1,12,13,,"29,175","35,720","64,895",,,,,,,,,,,,
1/20/2018,9,30,39,,"29,184","35,750","64,934",,,,,,,,,,,,
1/21/2018,16,63,79,,"29,200","35,813","65,013",,,,,,,,,,,,
1/22/2018,-12,28,16,,"29,188","35,841","65,029",,,,,,,,,,,,
1/23/2018,0,-2,-2,,"29,188","35,839","65,027",,,,,,,,,,,,
1/24/2018,-9,25,16,,"29,179","35,864","65,043",,,,,,,,,,,,
1/25/2018,-21,21,0,,"29,158","35,885","65,043",,,,,,,,,,,,
1/26/2018,-2,-65,-67,,"29,156","35,820","64,976",,,,,,,,,,,,
1/27/2018,9,35,44,,"29,165","35,855","65,020",,,,,,,,,,,,
1/28/2018,19,28,47,,"29,184","35,883","65,067",,,,,,,,,,,,
1/29/2018,11,6,17,,"29,195","35,889","65,084",,,,,,,,,,,,
1/30/2018,4,22,26,,"29,199","35,911","65,110",,,,,,,,,,,,
1/31/2018,-26,1,-25,,"29,173","35,912","65,085",,,,,,,,,,,,
2/1/2018,-5,-15,-20,,"29,168","35,897","65,065",,,,,,,,,,,,
2/2/2018,-8,4,-4,,"29,160","35,901","65,061",,,,,,,,,,,,
2/3/2018,17,24,41,,"29,177","35,925","65,102",,,,,,,,,,,,
2/4/2018,5,6,11,,"29,182","35,931","65,113",,,,,,,,,,,,
2/5/2018,-23,-14,-37,,"29,159","35,917","65,076",,,,,,,,,,,,
2/6/2018,-8,8,0,,"29,151","35,925","65,076",,,,,,,,,,,,
2/7/2018,-21,-25,-46,,"29,130","35,900","65,030",,,,,,,,,,,,
2/8/2018,-18,-13,-31,,"29,112","35,887","64,999",,,,,,,,,,,,
2/9/2018,-18,6,-12,,"29,094","35,893","64,987",,,,,,,,,,,,
2/10/2018,3,29,32,,"29,097","35,922","65,019",,,,,,,,,,,,
2/11/2018,9,46,55,,"29,106","35,968","65,074",,,,,,,,,,,,
2/12/2018,-14,7,-7,,"29,092","35,975","65,067",,,,,,,,,,,,
2/13/2018,7,-1,6,,"29,099","35,974","65,073",,,,,,,,,,,,
2/14/2018,-25,-29,-54,,"29,074","35,945","65,019",,,,,,,,,,,,
2/15/2018,-15,1,-14,,"29,059","35,946","65,005",,,,,,,,,,,,
2/16/2018,2,24,26,,"29,061","35,970","65,031",,,,,,,,,,,,
2/17/2018,16,46,62,,"29,077","36,016","65,093",,,,,,,,,,,,
